max_power,engine,mileage,selling_price
84.0,1199.0,23.84,13.017002861746503
174.33,1968.0,17.68,14.508657738524219
117.3,1497.0,17.8,13.422467969854667
88.7,1199.0,18.7,13.081541382884074
120.0,2179.0,15.4,13.592367006650065
74.0,1248.0,28.4,13.122363377404328
84.0,1199.0,23.84,12.873902018105829
214.56,2487.0,22.37,15.454507272639919
88.5,1248.0,25.1,13.592367006650065
46.3,796.0,19.7,11.608235644774552
81.8,1197.0,21.01,13.353475098367715
67.0,1061.0,18.9,12.206072645530174
83.1,1197.0,21.4,13.253391639810733
82.0,1198.0,18.15,12.765688433465597
81.83,1197.0,18.6,13.345506928718539
98.96,1498.0,23.0,13.710150042306449
47.3,796.0,24.7,12.577636201962656
73.97,1186.0,25.4,13.180632285528304
105.5,1396.0,17.43,13.217673557208654
90.0,1896.0,16.4,12.429216196844383
47.3,796.0,22.74,12.611537753638338
88.7,1199.0,18.7,13.122363377404328
88.7,1199.0,19.0,13.304684934198283
141.1,1997.0,13.1,11.736069016284437
126.32,1582.0,22.32,12.89921982609012
102.0,2494.0,12.8,12.706847933442663
37.0,796.0,16.1,11.951180395901384
97.9,1498.0,25.6,13.652991628466498
177.0,1995.0,18.48,13.9108207377686
88.7,1496.0,17.6,12.751299696013497
88.76,1396.0,21.9,12.959844447906553
81.86,1197.0,18.9,13.182517300224076
67.1,998.0,23.95,12.736700896592344
73.94,1248.0,23.2,12.765688433465597
98.6,1498.0,26.0,13.369223455335854
46.3,796.0,19.7,11.652678711655406
37.0,796.0,16.1,10.714417768752456
57.6,936.0,25.44,12.072541252905651
120.0,2179.0,15.4,13.9108207377686
73.9,1248.0,19.3,12.821258284620408
62.1,2523.0,15.96,13.279367126213993
103.52,1498.0,21.66,13.38472764187182
88.76,1199.0,19.0,13.565766324852886
65.0,1461.0,20.8,12.449014902564246
64.9,1061.0,16.9,11.918390573078392
55.2,814.0,21.1,12.506177237980511
62.1,2523.0,15.96,13.217673557208654
46.3,796.0,19.7,11.456355113481834
73.9,1199.0,22.07,12.542544882151386
68.0,1399.0,20.0,12.180754837545884
88.5,1248.0,28.09,13.337474757021274
88.7,1396.0,21.38,13.623138665316818
126.2,1582.0,23.9,13.262125319779487
241.4,2967.0,12.07,14.790070197962406
88.7,1199.0,18.7,13.173056491719846
70.0,1405.0,19.1,12.524526376648708
82.4,1248.0,19.41689295516926,11.289781913656018
74.0,1248.0,26.59,13.36138027787483
62.1,2523.0,15.96,12.89921982609012
69.0,1396.0,25.0,12.542544882151386
67.06,1364.0,23.59,13.217673557208654
120.0,2179.0,12.05,12.971540487669746
88.7,1199.0,18.2,13.217673557208654
88.5,1498.0,20.14,12.468436909997665
117.6,1497.0,18.0,13.897090544956697
82.4,1248.0,19.41689295516926,12.765688433465597
73.74,1248.0,18.2,13.102160670086809
88.73,1396.0,22.54,13.279367126213993
53.3,799.0,25.17,12.429216196844383
88.5,1248.0,24.3,13.527828485512494
86.8,1198.0,19.4,13.071070083016778
81.83,1197.0,18.6,13.473020249017498
67.04,998.0,20.51,12.577636201962656
174.5,2755.0,14.24,14.22097566607244
118.0,1497.0,17.0,13.071070083016778
81.8,1197.0,21.21,13.38472764187182
103.6,1598.0,20.54,13.262125319779487
74.0,1248.0,25.2,12.254862809699606
120.0,2179.0,12.05,13.184398768323781
63.0,2523.0,13.6,11.918390573078392
135.1,1997.0,13.4,13.304684934198283
81.86,1197.0,17.19,13.38472764187182
85.8,1197.0,19.1,12.86099861326992
53.3,799.0,25.17,12.611537753638338
80.0,1197.0,18.5,12.367340793126296
88.7,1199.0,19.0,13.262125319779487
83.8,2956.0,15.3,12.43320423404224
138.0,2179.0,16.0,14.115615150414612
69.0,1396.0,23.03,11.951180395901384
82.0,1197.0,18.9,12.89921982609012
138.1,1968.0,19.33,13.764217263576723
98.96,1498.0,21.7,13.493926933836812
105.0,2498.0,16.55,13.560618308335483
138.0,2179.0,13.93,13.122363377404328
190.0,1995.0,16.78,15.501909511534503
73.9,1248.0,21.1,11.884489021402711
81.86,1197.0,18.9,13.17115354157376
90.0,1396.0,23.0,12.765688433465597
68.0,1086.0,20.3,13.120361374733656
116.3,1497.0,16.8,13.049792684569493
70.0,1493.0,16.5,13.458835614025542
105.5,1496.0,17.8,13.9108207377686
126.2,1582.0,22.0,13.652991628466498
67.0,1399.0,19.68,12.644327576461329
46.3,796.0,19.7,11.695247021764184
103.5,1598.0,20.5,12.84792653170257
88.7,1199.0,18.2,13.217673557208654
94.93,1194.0,19.4,13.422467969854667
47.3,796.0,22.74,12.542544882151386
126.32,1582.0,22.32,12.948009990259552
85.8,1197.0,18.6,12.751299696013497
81.86,1197.0,18.9,13.17115354157376
126.2,1582.0,19.67,13.9108207377686
88.5,1248.0,24.52,13.487006490992238
83.14,1197.0,20.85,13.296316684527767
73.97,1186.0,24.0,13.017002861746503
78.9,1197.0,20.36,12.345830240069793
140.0,2179.0,16.36,14.197365800433305
67.1,998.0,18.9,11.736069016284437
126.2,1582.0,19.67,13.742939865129438
46.3,796.0,19.7,11.695247021764184
147.94,2179.0,14.1,13.128345449081877
81.8,1197.0,21.21,13.142164043914272
83.83,1199.0,23.84,13.017002861746503
47.3,796.0,22.74,12.506177237980511
55.2,814.0,21.1,12.206072645530174
53.64,799.0,22.7,12.468436909997665
120.0,2179.0,12.05,13.304684934198283
157.7,2494.0,19.16,14.508657738524219
74.0,1199.0,16.2,12.834681304952548
84.0,1199.0,23.84,12.89921982609012
184.0,2696.0,11.18,13.815510557964274
82.4,1248.0,19.41689295516926,12.506177237980511
174.5,2755.0,12.9,14.893920139314865
74.0,1248.0,23.4,12.936033799212835
170.0,1956.0,17.1,14.253765488895429
60.0,993.0,17.3,11.156250521031495
138.1,2179.0,11.57,12.429216196844383
90.0,1948.0,14.0,12.367340793126296
74.0,1248.0,22.3,12.206072645530174
99.6,1596.0,14.09,12.765688433465597
78.0,1497.0,17.7,12.206072645530174
78.0,1461.0,21.8,13.122363377404328
88.73,1248.0,21.79,12.959844447906553
78.9,1197.0,20.36,12.759957758756611
88.5,1248.0,24.52,13.567049198665774
81.8,1197.0,21.21,13.321214236149494
74.0,1248.0,23.4,13.345506928718539
62.1,1086.0,17.92,11.918390573078392
85.0,1396.0,12.8,11.918390573078392
102.0,2494.0,12.8,13.151922179645874
55.2,814.0,21.1,12.301382825334498
68.0,1399.0,20.0,12.154779351142624
103.2,1462.0,19.01,13.815510557964274
138.1,2179.0,11.57,12.128111104060462
98.96,1498.0,21.7,13.303016877097587
66.1,998.0,19.0,11.77528972943772
82.4,1248.0,19.41689295516926,11.77528972943772
85.8,1197.0,18.5,12.936033799212835
81.86,1197.0,17.19,13.287877815881902
81.83,1197.0,18.6,13.253391639810733
73.94,1248.0,23.2,12.923909999653127
82.4,1248.0,19.41689295516926,11.77528972943772
83.14,1197.0,20.85,13.122363377404328
53.64,799.0,22.7,12.577636201962656
81.8,1197.0,22.0,13.144124869185841
74.0,1248.0,22.9,12.821258284620408
82.0,1197.0,18.9,12.821258284620408
82.4,1248.0,19.41689295516926,11.982929094215963
117.3,1497.0,17.8,13.698976741708323
88.7,1396.0,21.38,13.623138665316818
86.7,1198.0,18.0,12.611537753638338
272.0,3498.0,10.93,13.815510557964274
62.1,2523.0,15.96,13.017002861746503
88.7,1199.0,18.7,13.422467969854667
74.0,1248.0,25.2,13.353475098367715
74.02,1248.0,28.4,13.413539339110365
81.86,1197.0,16.9,12.89921982609012
53.5,1396.0,17.2,11.407564949312402
103.5,1598.0,14.3,13.37700559577791
67.04,998.0,23.1,12.691580461311874
88.76,1199.0,19.0,13.565766324852886
103.2,1586.0,12.6,12.765688433465597
63.0,2523.0,15.96,13.270783382522602
67.05,998.0,23.95,12.765688433465597
73.9,1248.0,19.3,12.739637756265655
150.0,1984.0,16.8,14.721750953984929
95.0,2489.0,13.0,12.765688433465597
83.8,2956.0,15.3,13.005829561148378
81.83,1197.0,18.6,13.321214236149494
63.0,2523.0,13.6,12.388394202324129
70.0,1196.0,15.6,12.429216196844383
88.76,1199.0,19.0,13.565766324852886
74.0,1248.0,22.95,13.304684934198283
113.4,1493.0,17.8,14.457364444136669
67.04,998.0,20.51,12.611537753638338
138.0,2179.0,13.93,12.611537753638338
88.5,1248.0,24.3,13.581053246749791
108.62,1498.0,21.66,13.235692062711331
87.2,1364.0,21.43,12.80765263256463
67.0,1198.0,20.63,12.971540487669746
138.0,1798.0,14.53,12.765688433465597
138.0,2179.0,16.0,14.115615150414612
88.76,1248.0,20.77,13.304684934198283
88.7,1396.0,22.1,13.805460222110773
140.0,2179.0,16.0,13.840203170554645
67.04,998.0,20.51,12.89921982609012
83.83,1199.0,23.84,13.217673557208654
74.0,1248.0,25.2,13.399995114002609
103.2,1498.0,20.34,13.244581010128577
81.8,1197.0,21.01,13.526494262499357
81.8,1197.0,22.0,13.217673557208654
88.7,1496.0,17.6,12.751299696013497
74.02,1248.0,28.4,13.59610874759811
47.3,796.0,24.7,12.691580461311874
80.0,2499.0,14.8,11.982929094215963
98.96,1498.0,23.0,13.091902108061824
76.8,1199.0,18.6,12.644327576461329
88.5,1498.0,20.14,12.765688433465597
47.3,796.0,24.7,12.560244459250788
81.83,1197.0,18.6,13.199324418540456
88.7,1199.0,19.0,13.262125319779487
88.73,1496.0,16.78,13.345506928718539
165.0,2987.0,0.0,14.346138809026444
120.0,2179.0,15.4,13.693342923990066
65.0,1461.0,20.8,12.206072645530174
69.0,1396.0,19.09,12.206072645530174
71.0,1405.0,17.0,11.736069016284437
68.0,1399.0,17.8,11.918390573078392
82.4,1248.0,19.41689295516926,12.611537753638338
68.0,1405.0,16.8,11.350406535472453
91.7,1248.0,20.4,12.487485104968359
81.8,1197.0,20.4,13.122363377404328
34.2,796.0,16.8,11.951180395901384
164.7,2362.0,13.4,12.429216196844383
67.05,998.0,23.95,12.611537753638338
64.1,1461.0,20.8,12.765688433465597
98.96,1498.0,23.0,13.652991628466498
46.3,796.0,19.7,11.790557201568507
187.74,1995.0,19.59,14.897315728316002
46.3,796.0,19.7,11.512925464970229
73.8,1248.0,18.2,12.524526376648708
105.0,2498.0,16.55,13.353475098367715
98.6,1498.0,25.8,13.217673557208654
147.94,2179.0,14.1,13.128345449081877
88.5,1248.0,24.3,13.764217263576723
53.5,1396.0,17.2,11.289781913656018
120.0,1997.0,15.4,13.38472764187182
69.0,1047.0,27.28,12.89921982609012
98.59,1498.0,22.77,13.737549016494562
76.0,1198.0,19.34,12.691580461311874
67.1,998.0,18.9,12.301382825334498
120.0,2179.0,11.0,13.527828485512494
115.0,2179.0,13.5,12.89921982609012
110.0,1493.0,16.2,12.301382825334498
81.8,1197.0,20.52,12.611537753638338
88.2,1298.0,16.1,11.77528972943772
81.8,1197.0,22.0,13.38472764187182
55.2,814.0,21.1,12.644327576461329
190.0,1998.0,19.62,13.8878312195439
98.96,1498.0,23.0,13.652991628466498
66.1,998.0,19.0,12.301382825334498
73.0,1196.0,15.37,12.936033799212835
68.0,1399.0,20.0,12.206072645530174
63.0,2523.0,18.06,13.527828485512494
91.1,1373.0,20.73,13.458835614025542
73.9,1248.0,21.1,12.721885810807203
100.6,2494.0,12.99,13.864300722133706
103.5,1598.0,14.3,13.37700559577791
150.0,1984.0,16.8,14.721750953984929
62.0,1086.0,0.0,11.918390573078392
69.0,1396.0,19.09,12.206072645530174
64.1,1461.0,21.0,12.100712129872347
67.04,998.0,20.51,12.873902018105829
73.97,1186.0,24.0,13.217673557208654
85.8,1298.0,17.5,12.560244459250788
140.0,2179.0,15.1,13.312983737012978
82.4,1248.0,19.41689295516926,12.736700896592344
81.83,1197.0,18.6,13.353475098367715
98.96,1498.0,23.0,13.790192749979985
84.8,1199.0,18.2,12.345830240069793
88.5,1248.0,24.3,13.639965985449344
79.4,1199.0,18.6,11.695247021764184
100.0,1493.0,18.49,13.458835614025542
37.0,796.0,16.1,11.736069016284437
103.6,1598.0,19.7,12.89921982609012
47.3,796.0,22.74,12.230760380059866
73.97,1186.0,24.0,13.017002861746503
83.1,1197.0,21.4,13.62918097977278
88.73,1396.0,22.54,13.38472764187182
68.05,1086.0,19.81,12.323855681186558
62.1,1086.0,17.92,12.611537753638338
75.0,1248.0,17.8,12.468436909997665
84.0,1199.0,23.84,12.736700896592344
82.4,1248.0,19.41689295516926,12.154779351142624
68.0,1086.0,20.3,13.034624463096321
138.1,2179.0,11.57,12.611537753638338
81.83,1197.0,18.6,13.304684934198283
74.0,1248.0,22.95,12.765688433465597
82.4,1248.0,19.41689295516926,12.911642346088676
117.3,1497.0,15.4,13.493926933836812
67.1,998.0,20.92,12.254862809699606
46.3,796.0,19.7,11.77528972943772
170.0,1956.0,17.1,14.379118367169234
179.5,2496.0,11.07,13.304684934198283
81.8,1197.0,21.21,13.267329147654515
46.3,796.0,19.7,11.84939770159144
181.0,1984.0,9.0,14.48333993053993
83.83,2956.0,15.3,12.644327576461329
35.0,796.0,19.7,11.608235644774552
73.9,1248.0,19.3,13.38472764187182
120.0,2179.0,10.5,12.206072645530174
98.96,1499.0,24.4,12.691580461311874
100.0,1493.0,18.49,12.971540487669746
69.0,1396.0,19.09,12.072541252905651
67.0,998.0,20.51,13.142164043914272
55.2,814.0,21.1,12.301382825334498
82.0,1198.0,18.15,12.962194625251508
93.7,1373.0,16.02,13.303016877097587
73.94,1248.0,23.2,12.611537753638338
81.8,1197.0,21.21,13.122363377404328
88.7,1396.0,22.1,13.764217263576723
76.0,1150.0,14.7,11.512925464970229
121.3,1591.0,15.74,13.071070083016778
153.86,2179.0,17.6,14.077874822431765
67.0,1172.0,15.7,12.487485104968359
47.3,796.0,22.74,12.495003937382387
130.0,1799.0,12.9,12.542544882151386
81.8,1197.0,22.0,13.500799813124575
126.3,1582.0,22.32,13.17115354157376
46.3,796.0,19.7,11.461632170582678
67.05,1364.0,23.59,13.217673557208654
190.0,1969.0,18.0,15.150511624696614
55.2,814.0,21.1,12.765688433465597
86.7,1198.0,17.8,13.444446876573442
98.6,1498.0,25.8,12.971540487669746
81.83,1197.0,18.6,13.199324418540456
75.0,1248.0,17.8,12.429216196844383
150.0,1984.0,16.8,14.721750953984929
70.0,1405.0,19.4,12.254862809699606
74.02,1248.0,28.4,13.60602333309755
69.0,1396.0,25.0,11.326595886778735
103.2,1599.0,16.2,12.676076274775909
81.8,1197.0,22.0,13.304684934198283
103.2,1599.0,13.9,11.982929094215963
100.0,1493.0,18.49,13.287877815881902
190.0,1995.0,18.12,15.464169183551656
74.0,1248.0,26.59,12.821258284620408
88.7,1199.0,18.2,13.217673557208654
70.0,1120.0,24.0,12.886641043883259
88.76,1396.0,22.54,13.527828485512494
64.0,1061.0,18.2,11.156250521031495
97.7,1498.0,16.95,12.524526376648708
113.4,1493.0,17.8,14.457364444136669
88.73,1396.0,21.19,13.458835614025542
126.32,1582.0,22.32,13.500799813124575
105.0,2498.0,16.55,13.17115354157376
98.63,1498.0,24.4,13.522480879185897
81.86,1197.0,17.4,13.698976741708323
0.0,1248.0,19.41689295516926,12.388394202324129
67.04,998.0,20.51,12.89921982609012
37.0,796.0,16.1,10.46310334047155
100.0,2494.0,12.99,13.62918097977278
90.0,1396.0,23.0,13.122363377404328
74.0,1248.0,22.3,12.072541252905651
140.0,2179.0,15.1,13.527828485512494
126.32,1582.0,22.32,13.458835614025542
67.1,998.0,18.9,12.323855681186558
100.6,2494.0,12.99,13.835312204867817
73.97,1186.0,24.0,13.017002861746503
81.8,1197.0,22.0,13.337474757021274
82.4,1248.0,19.41689295516926,10.596634733096073
46.3,796.0,19.7,11.918390573078392
85.8,1197.0,17.5,12.765688433465597
77.0,1198.0,25.32,13.217673557208654
74.0,1248.0,28.4,13.534473028231162
68.05,1086.0,19.81,12.611537753638338
97.7,1498.0,16.95,13.217673557208654
53.3,799.0,25.17,12.873902018105829
62.1,2523.0,15.96,13.217673557208654
68.0,1399.0,18.5,11.918390573078392
70.0,1120.0,24.0,12.765688433465597
88.5,1248.0,23.65,13.422467969854667
86.8,1196.0,18.16,12.86876061860541
47.3,796.0,22.74,12.476099782743233
67.05,1198.0,19.02,12.524526376648708
55.2,814.0,21.1,12.154779351142624
67.0,999.0,23.01,12.765688433465597
117.3,1497.0,15.4,13.764217263576723
103.6,1598.0,20.54,12.611537753638338
74.02,1248.0,28.4,13.450227239488942
88.73,1396.0,22.54,13.652991628466498
68.0,1399.0,20.0,12.468436909997665
112.0,2498.0,14.0,12.644327576461329
181.0,1995.0,16.07,14.22097566607244
73.75,1198.0,17.0,13.38472764187182
74.0,1248.0,25.2,13.028052697933088
75.0,1390.0,13.87,12.100712129872347
147.8,2393.0,13.68,14.346138809026444
73.94,1248.0,23.2,12.959844447906553
35.0,796.0,19.7,11.982929094215963
116.3,1497.0,16.8,13.217673557208654
69.0,1396.0,19.09,11.84939770159144
67.1,998.0,18.9,12.611537753638338
53.3,799.0,25.17,12.66032791780777
108.45,1461.0,19.6,13.864300722133706
81.86,1197.0,20.14,13.217673557208654
81.83,1197.0,18.6,13.217673557208654
171.5,2755.0,11.36,14.237504968023648
88.7,1199.0,18.2,13.664687668229691
88.76,1248.0,20.77,13.017002861746503
100.0,2494.0,12.99,13.721199878493033
67.05,998.0,21.79,12.323855681186558
121.3,1591.0,17.01,13.592367006650065
75.0,1248.0,18.4,12.206072645530174
120.0,2179.0,12.05,13.262125319779487
67.0,998.0,21.63,13.102160670086809
63.0,2523.0,13.6,12.644327576461329
83.8,1461.0,20.45,13.122363377404328
82.4,1248.0,19.41689295516926,11.225243392518447
88.73,1396.0,22.54,13.38472764187182
108.5,1497.0,21.5,13.579788224443204
90.0,1248.0,18.8,12.206072645530174
138.0,1798.0,14.53,12.736700896592344
88.7,1396.0,24.8,13.17115354157376
55.2,814.0,21.1,12.542544882151386
86.8,1196.0,18.16,13.458835614025542
153.86,2179.0,17.6,14.137594057133388
81.8,1197.0,21.21,13.122363377404328
103.5,1598.0,14.3,13.37700559577791
88.5,1248.0,24.3,13.567049198665774
62.1,1086.0,17.92,12.138863895836725
69.0,1396.0,19.09,12.206072645530174
126.2,1582.0,22.0,13.815510557964274
100.0,1493.0,18.49,13.337474757021274
82.4,1248.0,19.41689295516926,11.918390573078392
163.7,1998.0,17.3,13.112313041550827
67.1,998.0,18.9,12.429216196844383
88.5,1248.0,28.09,13.38472764187182
85.8,1197.0,19.1,12.89921982609012
103.3,1586.0,15.5,12.468436909997665
46.3,796.0,19.7,11.407564949312402
63.0,2523.0,13.6,12.468436909997665
100.6,2494.0,12.99,13.710150042306449
110.0,1493.0,16.8,11.695247021764184
75.0,1199.0,20.86,12.201060103706629
65.3,1193.0,15.3,12.043553716032399
67.04,998.0,23.1,12.768541502448002
67.05,998.0,23.95,12.429216196844383
147.9,1991.0,18.1,12.971540487669746
98.96,1498.0,23.0,13.805460222110773
78.9,1197.0,20.36,12.611537753638338
70.0,1120.0,24.0,12.84792653170257
67.04,1364.0,23.59,12.926348493478372
108.5,1198.0,17.0,13.38472764187182
55.2,814.0,21.1,11.76756768334381
74.9,1150.0,15.26,11.532728092266408
67.04,998.0,23.1,12.768541502448002
140.0,2179.0,16.0,14.403297222866392
62.1,2523.0,15.96,13.473020249017498
47.0,793.0,27.62,12.89921982609012
218.0,2997.0,9.0,12.524526376648708
147.94,2179.0,14.1,13.128345449081877
117.3,1497.0,17.3,13.304684934198283
73.9,1199.0,22.07,12.765688433465597
69.0,1047.0,27.28,12.84792653170257
73.94,1248.0,23.2,12.594730635321957
214.56,2487.0,22.37,15.454507272639919
75.0,1248.0,17.8,12.736700896592344
171.0,2982.0,11.5,13.997832114758229
108.5,1198.0,17.0,13.345506928718539
70.0,1493.0,16.5,13.527828485512494
190.0,1995.0,16.78,15.520258650202699
67.04,998.0,20.51,13.049792684569493
147.8,2393.0,13.68,14.374554182245287
67.04,998.0,23.1,12.959844447906553
86.8,1198.0,19.4,12.644327576461329
62.0,1405.0,16.8,10.819778284410283
88.76,1248.0,20.77,12.765688433465597
82.4,1248.0,19.41689295516926,11.002099841204238
46.3,796.0,19.7,12.072541252905651
85.8,1298.0,17.5,11.982929094215963
62.0,1405.0,16.8,11.156250521031495
77.0,1198.0,25.32,12.834681304952548
116.3,1497.0,16.8,13.122363377404328
34.2,796.0,16.8,12.254862809699606
150.0,2497.0,10.8,13.790192749979985
67.04,998.0,20.51,12.721885810807203
98.6,1498.0,26.0,13.38472764187182
37.0,796.0,16.1,11.225243392518447
84.8,1461.0,21.64,12.834681304952548
81.8,1197.0,20.89,13.081541382884074
105.5,1396.0,17.43,13.38472764187182
120.0,2179.0,15.4,13.864300722133706
150.0,1984.0,16.8,14.721750953984929
37.0,796.0,16.1,11.002099841204238
74.0,1248.0,27.39,13.415032991367148
125.0,1794.0,13.4,12.043553716032399
74.0,1248.0,23.4,13.304684934198283
190.0,1995.0,16.78,15.501909511534503
67.04,998.0,23.1,12.89921982609012
88.5,1248.0,24.52,13.753635154246187
88.5,1248.0,24.52,13.592367006650065
81.83,1197.0,18.6,13.017002861746503
62.1,2523.0,15.96,13.122363377404328
82.0,1197.0,16.9,13.17115354157376
47.3,796.0,22.74,12.644327576461329
37.0,796.0,16.1,10.819778284410283
82.4,1248.0,19.41689295516926,12.367340793126296
101.0,1596.0,15.3,12.429216196844383
80.0,1197.0,18.5,12.765688433465597
82.4,1248.0,19.41689295516926,11.461632170582678
86.7,1198.0,17.8,13.102160670086809
62.1,1086.0,17.92,12.611537753638338
190.0,1995.0,16.78,15.520258650202699
68.0,1399.0,20.0,12.128111104060462
82.4,1248.0,19.41689295516926,10.596634733096073
106.0,1896.0,17.5,12.429216196844383
46.3,796.0,19.7,11.918390573078392
67.1,998.0,20.92,12.254862809699606
55.2,814.0,21.1,12.611537753638338
108.62,1498.0,21.66,13.235692062711331
126.32,1582.0,22.32,13.37700559577791
82.0,1197.0,19.1,12.84792653170257
81.8,1197.0,22.0,13.38472764187182
138.1,2956.0,13.93,12.206072645530174
110.0,1493.0,16.8,12.128111104060462
75.0,999.0,18.78,13.279367126213993
177.0,1999.0,13.6,14.812828128480803
53.3,799.0,25.17,12.506177237980511
103.5,1598.0,14.3,13.37700559577791
88.7,1199.0,17.5,13.567049198665774
34.2,796.0,16.8,12.301382825334498
62.1,2523.0,15.96,13.122363377404328
117.3,1497.0,17.4,13.38472764187182
116.3,1497.0,15.6,13.737549016494562
104.68,1586.0,15.0,11.918390573078392
68.05,1086.0,19.81,11.782952602183288
63.0,2523.0,13.6,12.429216196844383
73.97,1186.0,25.4,13.42984807715229
121.3,1591.0,17.01,13.815510557964274
108.62,1498.0,21.66,13.592367006650065
74.0,1248.0,26.59,13.060487973686241
81.8,1197.0,19.56,13.527828485512494
47.3,796.0,22.74,12.429216196844383
53.3,799.0,25.17,12.765688433465597
120.0,2179.0,12.05,12.577636201962656
81.8,1197.0,21.21,13.321214236149494
88.76,1248.0,20.77,13.337474757021274
100.57,2494.0,12.99,12.765688433465597
63.0,1086.0,17.8,12.013700752882718
88.7,1199.0,18.2,13.217673557208654
